Flota,Ano,CONCEPTO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SET,OCT,NOV,DIC,PROMEDIO
Industrial,2012,BIVALVOS,,,,,,,,,,,,,
Industrial,2012,CAMBUTE,,,,,,,,,,,,,
Industrial,2012,TOT MOLUSCOS  (6)*,,,,,,,,,,,,,
Industrial,2012,B. TOT MARISCOS (4+5+6),,,,,,,,,,,,,
Industrial,2012,ALETA TIBURON,,,,,,,,,,,,,
Industrial,2012,FILET,,,,,,,,,,,,,
Industrial,2012,BUCHE,,,,,,,30000,,,,,,30000
Industrial,2012,CANGREJO,,,,,,,500,,,,,,500
Artesanal,2013, PRIMERA GDE.,2715,2812,2816,2435,1923,1899,2227,2350,2273,1706,1903,2302,2234
Artesanal,2013, PRIMERA PEQ.,1906,1900,2011,2016,1832,1808,1936,1900,1749,1501,1555,1614,1799
Artesanal,2013, CLASIFICADO,890,921,924,950,932,923,1165,1198,1218,834,899,867,929
Artesanal,2013, CHATARRA,361,361,388,373,382,389,513,493,440,357,334,321,382
Artesanal,2013, AGRIA COLA,845,860,896,880,840,869,1013,985,910,795,791,753,853
Artesanal,2013, CABRILLA,2181,2306,2440,2158,1944,1814,1829,1964,2010,1948,2096,2089,2089
Artesanal,2013, PARGO,961,1136,1109,1486,1280,1217,1609,1156,1554,1461,1132,1378,1323
Artesanal,2013, PARGO SEDA,2256,2290,2292,2309,2057,2003,2253,2114,2308,2326,2437,2605,2225
Artesanal,2013, DORADO,1022,1313,2161,1991,1768,1991,2040,2337,2290,1340,939,929,1418
Artesanal,2013, MARLIN,767,780,1225,750,750,606,547,628,627,530,668,545,651
Artesanal,2013, MARLIN BLCO.,2232,2252,2289,1913,1263,1022,1006,1092,1377,1388,1539,1860,1463
Artesanal,2013, MARLIN ROS.,978,1003,1032,968,855,708,655,649,617,678,703,772,773
Artesanal,2013, PEZ VELA,310,359,450,497,505,475,399,329,446,447,380,378,411
Artesanal,2013, PEZ ESPADA,2672,2843,2781,2374,2225,2349,1845,1833,1829,1785,1859,2063,2144
Artesanal,2013, WAHOO,1441,1415,1344,1593,1265,1071,1098,940,1143,950,1250,1205,1213
Artesanal,2013, TOT PESC EVIS (1),0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2013, SARDINA,175,136,160,155,150,110,0,130,158,100,138,100,139
Artesanal,2013, ATUN,3067,2878,3498,2940,2799,2181,2247,2307,2781,2573,1657,2008,2641
Artesanal,2013, BALLYHOO,3544,3525,4255,6043,4300,4000,5100,4163,5127,5057,4559,4456,4523
Artesanal,2013, TOT PELAGICOS (2),0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2013, CAZON,960,1024,1018,1019,1122,1076,1104,880,793,849,878,949,970
Artesanal,2013, POSTA,516,527,488,521,540,536,501,427,415,457,487,504,494
Artesanal,2013, MACO,408,464,445,450,425,425,358,380,450,0,0,500,430
Artesanal,2013, TREACHER,372,414,452,412,405,352,318,291,320,342,415,442,367
Artesanal,2013, TOTAL TIBURON (3),0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2013, A. PESCADOS (1+2+3),0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2013, CAMARON BLCO.,6499,6810,7516,7389,6974,6805,9233,10000,8571,6002,5976,6086,6623
Artesanal,2013, CAMARON CAFE,0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2013, CAMARON ROSADO,0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2013, CAMARON FIDEL,0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2013, CAMARON CAMELLO,0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2013, CAMARON REAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2013, CAMARON TITI,1953,2053,2042,2019,1596,1663,2333,700,1750,2207,1900,1967,1936
Artesanal,2013, LANGOSTINO *,0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2013, TOT CAMARON   (4),0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2013, LANG PACIFICA (CTE),5304,5398,5441,5144,5766,5878,6070,5837,6524,5064,5168,4594,5629
Artesanal,2013, LANG CARIBE,6107,6344,6000,0,0,5500,6000,6833,5833,6333,6000,5700,6160
Artesanal,2013, TOT LANGOSTA  (5),0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2013, CALAMAR,0,1000,1000,800,800,2500,0,0,0,3000,0,0,1322
Artesanal,2013, PULPO,3750,2900,2890,2121,1422,1324,1261,1264,1265,1187,1263,1260,1491
Artesanal,2013, BIVALVOS,3000,0,2517,6000,3200,5496,4818,5151,4837,4857,4497,4938,4841
Artesanal,2013, CAMBUTE,0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2013, TOT MOLUSCOS  (6)*,0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2013, B. TOT MARISCOS (4+5+6),0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2013, ALETA TIBURON,9407,10530,8451,8770,7966,7375,7504,7933,6035,6307,5575,5378,7703
Artesanal,2013, FILET,2000,2500,2000,2000,1800,2250,2000,2500,0,2000,2300,2375,2229
Artesanal,2013, BUCHE,27000,26000,4000,0,0,0,25000,20000,25000,25000,25000,27000,18941
Artesanal,2013, CANGREJO,728,703,650,614,570,478,933,1000,975,455,371,311,570
Artesanal,2013, C. TOT OTROS   (7),0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2013, D. TORTUGA     (8),0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2013, GRAN TOTAL (õ A+B+C+D),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, PRIMERA GDE.,0,0,2300,3000,2200,0,2200,0,0,0,1938,1000,3128
Industrial,2013, PRIMERA PEQ.,2660,2597,2522,2643,2504,1580,2698,1900,1719,1440,2676,2040,2521
Industrial,2013, CLASIFICADO,1828,1573,2815,2086,1868,1728,1682,1116,1068,1716,1432,1505,1793
Industrial,2013, CHATARRA,1001,839,863,826,763,736,843,540,524,855,744,793,815
Industrial,2013, AGRIA COLA,0,350,1271,717,300,1100,0,0,900,700,787,1152,1128
Industrial,2013, CABRILLA,3666,3162,4559,3857,3459,3703,2853,2922,2044,2118,2858,1966,3562
Industrial,2013, PARGO,0,0,0,0,0,0,0,0,0,0,500,0,500
Industrial,2013, PARGO SEDA,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, DORADO,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, MARLIN,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, MARLIN BLCO.,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, MARLIN ROS.,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, PEZ VELA,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, PEZ ESPADA,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, WAHOO,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, TOT PESC EVIS (1),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, SARDINA,200,200,198,184,179,183,151,200,200,200,180,177,188
Industrial,2013, ATUN,0,250,0,0,0,0,230,220,0,0,0,125,413
Industrial,2013, BALLYHOO,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, TOT PELAGICOS (2),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, CAZON,0,700,0,756,709,906,0,800,0,0,0,0,774
Industrial,2013, POSTA,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, MACO,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, TREACHER,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, TOTAL TIBURON (3),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, A. PESCADOS (1+2+3),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, CAMARON BLCO.,10453,14312,15440,9181,14074,9575,14366,10184,10750,10635,10085,11000,14708
Industrial,2013, CAMARON CAFE,0,0,7009,4522,8100,0,4235,5876,7397,0,8375,9000,7637
Industrial,2013, CAMARON ROSADO,6764,6680,6478,6303,6125,6343,5806,5677,4225,6277,6283,6943,6322
Industrial,2013, CAMARON FIDEL,3493,5344,5546,3754,5230,5997,5333,3938,4000,3813,4562,4742,5177
Industrial,2013, CAMARON CAMELLO,0,0,2931,0,0,0,0,0,3000,0,0,1500,1765
Industrial,2013, CAMARON REAL,728,2406,4896,4668,2840,3240,2640,2718,2563,2257,2531,2285,3814
Industrial,2013, CAMARON TITI,1795,1874,1953,1812,2565,1626,2633,2033,1798,1773,1694,1845,2596
Industrial,2013, LANGOSTINO *,100,100,99,99,100,100,100,100,100,100,100,100,100
Industrial,2013, TOT CAMARON   (4),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, LANG PACIFICA (CTE),0,0,0,6000,0,0,0,0,0,0,0,0,6000
Industrial,2013, LANG CARIBE,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, TOT LANGOSTA  (5),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, CALAMAR,0,0,800,0,752,766,762,700,800,737,0,0,759
Industrial,2013, PULPO,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, BIVALVOS,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, CAMBUTE,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, TOT MOLUSCOS  (6)*,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, B. TOT MARISCOS (4+5+6),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, ALETA TIBURON,0,300,0,0,0,0,0,0,0,0,0,0,300
Industrial,2013, FILET,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, BUCHE,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, CANGREJO,0,300,700,0,700,700,0,300,600,0,550,0,857
Industrial,2013, C. TOT OTROS   (7),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, D. TORTUGA     (8),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2013, GRAN TOTAL (õ A+B+C+D),0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2014,PRIMERA GDE.,2529,2613,2648,2700,2299,1914,1940,2200,2669,2629,2296,2533,2370
Artesanal,2014,PRIMERA PEQ.,1784,1636,1766,1987,1913,1799,1763,1846,1792,1983,1618,1710,1789
Artesanal,2014,CLASIFICADO,908,875,935,1001,953,938,923,1094,1379,1385,903,934,953
Artesanal,2014,CHATARRA,351,331,387,418,384,383,385,439,503,511,389,395,390
Artesanal,2014,AGRIA COLA,785,798,795,845,804,806,838,871,948,1006,785,806,825
Artesanal,2014,CABRILLA,2124,2105,2286,2333,2185,2107,2181,2202,2275,2394,2561,2660,2282
Artesanal,2014,PARGO,1863,1355,1934,1373,1243,1210,1236,1244,1149,1188,1250,1357,1364
Artesanal,2014,PARGO SEDA,2588,2427,2430,2353,1924,1834,1992,2112,1761,1808,2040,2552,2070
Artesanal,2014,DORADO,1086,1336,1892,2327,2051,2228,2949,3285,2154,1406,1194,1150,1642
Artesanal,2014,MARLIN,736,760,600,1500,1020,650,828,,1250,667,,600,828
Artesanal,2014,MARLIN BLCO.,2137,2257,2251,2399,1850,1350,1494,1896,1847,1907,2021,2352,1923
Artesanal,2014,MARLIN ROS.,760,1047,1101,1216,1043,926,968,1100,1152,1028,832,988,1013
Artesanal,2014,PEZ VELA,428,438,435,502,566,518,436,452,482,470,354,430,457
Artesanal,2014,PEZ ESPADA,2284,1892,2216,2267,1698,1774,2166,1989,2182,1905,2224,2537,2066
Artesanal,2014,WAHOO,1124,1174,1214,1127,1211,1138,1365,1365,1328,1085,1017,1317,1209
Artesanal,2014,TOT PESC EVIS (1),,,,,,,,,,,,,
Artesanal,2014,SARDINA,175,100,100,200,167,100,107,125,,,150,100,124
Artesanal,2014,ATUN,2606,1787,2263,3072,2272,1897,2259,2624,2418,2625,1555,1858,2281
Artesanal,2014,BALLYHOO,5323,3291,,,,,8300,,,5014,5835,4584,5127
Artesanal,2014,TOT PELAGICOS (2),,,,,,,,,,,,,
Artesanal,2014,CAZON,1010,1023,907,969,962,1019,1027,1061,1092,1089,1043,1068,1023
Artesanal,2014,POSTA,552,578,534,537,495,449,541,546,527,464,484,497,514
Artesanal,2014,MACO,400,509,500,500,417,,,,413,500,,500,465
Artesanal,2014,TREACHER,462,503,454,450,441,396,337,353,309,348,367,412,395
Artesanal,2014,TOTAL TIBURON (3),,,,,,,,,,,,,
Artesanal,2014,A. PESCADOS (1+2+3),,,,,,,,,,,,,
Artesanal,2014,CAMARON BLCO.,6628,6401,6887,7282,6928,6976,7128,7702,11250,10200,7427,8539,7072
Artesanal,2014,CAMARON CAFE,,,,,,,,,,,,,
Artesanal,2014,CAMARON ROSADO,,3500,,,,,,5100,3500,2500,2500,4500,3814
Artesanal,2014,CAMARON FIDEL,,,,,,,,,,,,,
Artesanal,2014,CAMARON CAMELLO,,,,,,,,,,,,,
Artesanal,2014,CAMARON REAL,,,,,,,,,,,,,
Artesanal,2014,CAMARON TITI,2024,2190,2300,2387,2236,2231,2298,2355,700,2000,2300,2485,2250
Artesanal,2014,LANGOSTINO *,,,,,,,,,,,,,
Artesanal,2014,TOT CAMARON   (4),,,,,,,,,,,,,
Artesanal,2014,LANG PACIFICA (CTE),4876,6185,7020,7141,7657,5977,6770,7307,8494,8350,6313,7125,6719
Artesanal,2014,LANG CARIBE,7000,7000,4833,7000,,,,5094,4885,4875,5500,6857,5430
Artesanal,2014,TOT LANGOSTA  (5),,,,,,,,,,,,,
Artesanal,2014,CALAMAR,,,,,,1000,,,,,,,1000
Artesanal,2014,PULPO,1700,1729,1950,2450,2000,1751,1850,2000,2020,2275,2675,3300,2108
Artesanal,2014,BIVALVOS,8574,8320,8568,7772,8797,8559,10217,11009,11410,10583,7967,9404,8815
Artesanal,2014,CAMBUTE,,,,,,,,,,,,,
Artesanal,2014,TOT MOLUSCOS  (6)*,,,,,,,,,,,,,
Artesanal,2014,B. TOT MARISCOS (4+5+6),,,,,,,,,,,,,
Artesanal,2014,ALETA TIBURON,6090,5842,5981,6145,6675,6411,8862,9131,6600,6218,7048,6726,6961
Artesanal,2014,FILET,2300,2833,3167,2500,2300,2250,2386,2000,1667,5900,2438,4457,2846
Artesanal,2014,BUCHE,28278,25667,25000,25000,27867,30333,30111,24556,25000,25000,21643,25000,26233
Artesanal,2014,CANGREJO,600,767,650,956,559,524,388,283,,,780,1500,604
Artesanal,2014,C. TOT OTROS   (7),,,,,,,,,,,,,
Artesanal,2014,D. TORTUGA     (8),,,,,,,,,,,,,
Artesanal,2014,GRAN TOTAL (õ A+B+C+D),,,,,,,,,,,,,
Industrial,2014,PRIMERA GDE.,1758,,,,2224,2300,,,1953,,,,2059
Industrial,2014,PRIMERA PEQ.,1494,1896,1978,1345,1984,1911,1786,2072,1669,1961,2105,1970,1848
Industrial,2014,CLASIFICADO,1052,1271,1020,1119,1033,1086,1103,1052,1059,1064,1176,1173,1101
Industrial,2014,CHATARRA,484,574,535,542,528,571,582,582,566,579,587,619,562
Industrial,2014,AGRIA COLA,874,,1071,800,808,801,,800,800,1200,,,894
Industrial,2014,CABRILLA,1944,2621,2620,2259,2070,2210,2284,1978,1935,2303,2300,,2230
Industrial,2014,PARGO,,,,,,,,,,,,,
Industrial,2014,PARGO SEDA,,,,,,2000,,,,,,,2000
Industrial,2014,DORADO,,,,,,,,,,,,,
Industrial,2014,MARLIN,,,,,,,,,,,,,
Industrial,2014,MARLIN BLCO.,,,,,,,,,,,,,
Industrial,2014,MARLIN ROS.,,,,,,,,,,,,,
Industrial,2014,PEZ VELA,,,,,,,,,,,,,
Industrial,2014,PEZ ESPADA,,,,,,,,,,,,,
Industrial,2014,WAHOO,,,,,,,,,,,,,
Industrial,2014,TOT PESC EVIS (1),,,,,,,,,,,,,
Industrial,2014,SARDINA,173,174,174,179,168,174,171,170,171,183,170,196,175
Industrial,2014,ATUN,,,,,,,,,,,,,
Industrial,2014,BALLYHOO,,,,,,,,,,,,,
Industrial,2014,TOT PELAGICOS (2),,,,,,,,,,,,,
Industrial,2014,CAZON,600,,,,,,800,,,,800,800,750
Industrial,2014,POSTA,,,,,,,,,,,,,
Industrial,2014,MACO,,,,,,,,,,,,,
Industrial,2014,TREACHER,,,,,,,,,,,,,
Industrial,2014,TOTAL TIBURON (3),,,,,,,,,,,,,
Industrial,2014,A. PESCADOS (1+2+3),,,,,,,,,,,,,
Industrial,2014,CAMARON BLCO.,10989,11000,10700,10994,11235,10773,11231,,,12000,9500,10000,10842
Industrial,2014,CAMARON CAFE,9000,,5248,,,,,,,10000,,,8083
Industrial,2014,CAMARON ROSADO,4856,4770,5148,5449,5175,4864,5101,5214,5379,5283,5114,5525,5156
Industrial,2014,CAMARON FIDEL,3725,3509,3678,3644,3445,3675,3950,3946,4183,3795,3439,3741,3727
Industrial,2014,CAMARON CAMELLO,1800,1656,1840,,2000,,2522,2494,,,,,2052
Industrial,2014,CAMARON REAL,2162,2374,2097,2180,2045,2206,1876,2220,1991,2040,2217,2042,2121
Industrial,2014,CAMARON TITI,1870,1999,2008,2175,2125,2183,1987,2068,2320,2011,2450,2320,2126
Industrial,2014,LANGOSTINO *,,,,,,,,,,,,,
Industrial,2014,TOT CAMARON   (4),,,,,,,,,,,,,
Industrial,2014,LANG PACIFICA (CTE),,,,,,9000,,,,,,,9000
Industrial,2014,LANG CARIBE,,,,,,,,,,,,,
Industrial,2014,TOT LANGOSTA  (5),,,,,,,,,,,,,
Industrial,2014,CALAMAR,702,,,800,800,500,,800,800,,800,,743
Industrial,2014,PULPO,,,,,,,,,,,,,
Industrial,2014,BIVALVOS,,,,,,,,,,,,,
Industrial,2014,CAMBUTE,,,,,,,,,,,,,
Industrial,2014,TOT MOLUSCOS  (6)*,,,,,,,,,,,,,
Industrial,2014,B. TOT MARISCOS (4+5+6),,,,,,,,,,,,,
Industrial,2014,ALETA TIBURON,,,,,,,,,,,,,
Industrial,2014,FILET,,,,,,,,,,,1500,,1500
Industrial,2014,BUCHE,,,,,,,,,,,,,
Industrial,2014,CANGREJO,,,,,500,500,,656,708,700,,,613
